Bin	Contig	GC	Length	Coverage	Lineage	Completeness	Contamination	Strain.heterogeneity
009	k141_15637	39.27727119216481	5922	10.121795149999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_4992	45.401822700911346	1207	2.254021	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11652	41.63863527150408	4162	13.899551655	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9609	39.667630057803464	29064	12.534239365	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9613	39.502908514013754	1891	9.0224016	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_991	37.908496732026144	3978	4.9810605	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7041	38.628158844765345	1108	2.3590815	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13634	41.73886639676113	148200	12.4996585	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_998	42.45896562403221	3229	4.632997735	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13663	35.205535205535206	4914	3.4810033	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1024	36.990011850347045	11814	4.3371485	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20318	40.441683919944786	1449	8.3013853	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13673	32.87671232876712	1460	3.4171755249999998	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5038	49.8288322556105	78870	7.177528	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20334	43.764434180138565	8660	5.48801415	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18590	33.65990202939118	1429	1.63643465	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1090	51.23893805309735	1130	3.6183673499999998	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20375	34.409922632936265	8143	5.75741255	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20378	51.356589147286826	1032	2.3735827499999997	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18632	39.56060159245061	13564	11.810012495	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13698	41.054141269272144	2789	10.2679045	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18651	42.759295499021526	1022	2.66399075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9757	42.51254424244147	70351	11.429652	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20416	41.681574239713775	1118	8.20351285	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1102	48.0632573423701	24345	5.6788594	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20453	47.784894582332534	7494	7.255719	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11679	41.86046511627907	2279	3.3656646	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20471	37.69123783031989	1438	6.3253105	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13795	28.655544651619238	1019	2.170886	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1157	45.47399957200942	4673	7.648574249999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5081	43.19419237749546	2755	11.06333975	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13807	51.51915455746368	1514	3.03555713	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11726	43.333333333333336	5700	4.466125969999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18778	34.883720930232556	1032	1.27947845	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9758	49.91194447322076	48265	6.40924875	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13815	36.89400164338537	1217	1.2736645	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13823	42.400774443368825	1033	12.94167625	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20472	50.044289885502444	30481	6.0942435	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7046	42.398003115294934	103361	11.710268385000001	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13848	40.242557883131205	1814	3.0285455	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11740	43.80272550292018	1541	11.52516155	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13849	49.69722280225517	4789	5.45570165	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18833	55.87611370386084	2357	3.4105121	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11748	45.185598660340496	3583	5.20142725	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18851	32.041139240506325	1264	3.1090663000000003	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1232	35.17958030669895	9912	4.6668205	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18869	37.40380976409739	7927	5.57085	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1273	41.18226600985221	1015	1.6352601	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20492	51.480675924376776	5977	6.7212975	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13882	40.65780265920224	1429	39.380376	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_18882	50.284003684372124	13028	6.733537999999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1284	48.441639395356084	12834	6.46467975	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9833	47.45519713261649	1395	3.4718875000000002	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20504	42.752808988764045	14240	11.2028035	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13914	51.25878594249201	7825	4.9370032	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2964	42.46861924686193	1434	3.744937715	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20531	45.79037800687285	1164	4.034517	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7049	40.417332129713216	57604	10.669797057999999	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13942	37.22275795564127	1037	1.6550169	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11817	45.46816479400749	1335	3.26962025	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13943	44.0688018979834	1686	13.219075	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7075	48.083941605839414	1096	2.84038055	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_13945	39.44723618090452	1990	4.2649455	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11827	42.39450441609421	1019	6.5040277500000006	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1345	50.934518363612604	7651	5.232369	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11834	40.458015267175576	1048	2.6035635	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2988	47.06374435335452	5977	3.2456668	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_2999	43.90818128310771	1699	12.188509	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11862	44.06028368794326	2256	2.66310538	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20609	43.23215750615258	1219	1.6852199	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5094	37.8709835663478	4077	10.92437	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1354	38.08649062380406	13065	4.04549	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1374	38.21989528795812	1146	4.688253	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7088	40.88576829597624	7406	3.79982078	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_20628	39.7874852420307	1694	4.82512965	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1376	40.94170403587444	2230	12.552885	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_7093	50.806451612903224	1736	5.8303911	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1400	52.66862170087977	1705	2.81607725	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1404	30.17751479289941	1183	1.75556635	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9941	34.01609363569861	1367	6.2473295	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5177	36.72747374239911	9045	5.235919	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19140	40.391588107324154	1379	4.9609435	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_1431	58.109146810146036	1301	3.95264985	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15670	42.978656632984965	305903	11.824792	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5179	35.76326236015879	2771	6.0118275	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_9974	34.658664666166544	1333	1.9644971	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19146	55.28818164176208	5153	5.2876276	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11947	47.897747911369414	22024	6.322529	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5201	52.29445506692161	1046	2.4118304000000004	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_15703	45.505710975004135	6041	15.957138	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11971	50.65969062784349	4396	7.6223505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_10017	40.31774051191527	5665	7.96282885	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_19220	47.71490750816104	1838	3.37263035	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_11989	35.72723975335509	2757	4.0772922085	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_10021	40.65757818765036	1247	4.6212395	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
009	k141_5238	41.230068337129836	1317	7.311910775	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium	100.00	44.91	0.00
