target_id	1-T2A_S26_L005001.fastq_length	1-T2A_S26_L005001.fastq_eff_length	1-T2A_S26_L005001.fastq_est_counts	1-T2A_S26_L005001.fastq_tpm	2-T2B_S37_L005001.fastq_length	2-T2B_S37_L005001.fastq_eff_length	2-T2B_S37_L005001.fastq_est_counts	2-T2B_S37_L005001.fastq_tpm	3-T2C2_S40_L005001.fastq_length	3-T2C2_S40_L005001.fastq_eff_length	3-T2C2_S40_L005001.fastq_est_counts	3-T2C2_S40_L005001.fastq_tpm	7-T4A_S44_L005001.fastq_length	7-T4A_S44_L005001.fastq_eff_length	7-T4A_S44_L005001.fastq_est_counts	7-T4A_S44_L005001.fastq_tpm	8-T4B_S45_L005001.fastq_length	8-T4B_S45_L005001.fastq_eff_length	8-T4B_S45_L005001.fastq_est_counts	8-T4B_S45_L005001.fastq_tpm	9-T4C_S46_L005001.fastq_length	9-T4C_S46_L005001.fastq_eff_length	9-T4C_S46_L005001.fastq_est_counts	9-T4C_S46_L005001.fastq_tpm	13-T6A_S30_L005001.fastq_length	13-T6A_S30_L005001.fastq_eff_length	13-T6A_S30_L005001.fastq_est_counts	13-T6A_S30_L005001.fastq_tpm	14-T6B2_S31_L005001.fastq_length	14-T6B2_S31_L005001.fastq_eff_length	14-T6B2_S31_L005001.fastq_est_counts	14-T6B2_S31_L005001.fastq_tpm	15-T6C_S32_L005001.fastq_length	15-T6C_S32_L005001.fastq_eff_length	15-T6C_S32_L005001.fastq_est_counts	15-T6C_S32_L005001.fastq_tpm
k141_5329_15348_15890_-	540	326.829	8	1.31266	540	338.486	6	1.80687	540	348.576	1	0.457312	540	219.379	3	0.926344	540	212.851	25	6.46357	540	220.653	22	6.01307	540	221.91	19	8.06043	540	251.655	6	1.98993	540	260.684	12	4.70143
k141_5329_153579_153850_-	264	97.0303	0	0	264	102.237	0	0	264	106.329	0	0	264	108.523	0	0	264	108.433	0	0	264	106.423	0	0	264	99.8504	0	0	264	108.532	1	0.769012	264	109.731	0	0
k141_5329_153949_154383_-	432	226.84	14	3.3097	432	238.781	15	6.40334	432	246.609	14	9.04959	432	249.96	51	13.8212	432	245.715	104	23.2922	432	243.642	128	31.6841	432	234.59	248	99.5232	432	250.216	123	41.0281	432	252.792	145	58.5824
k141_5329_154393_156121_-	1722	902.133	362	21.5189	1722	849.493	439	52.6769	1722	843.207	359	67.8688	1722	936.306	1271	91.9546	1722	910.432	2706	163.564	1722	935.028	2478	159.831	1722	959.475	3967	389.233	1722	958.348	2875	250.384	1722	946.518	2517	271.592
k141_5329_156263_156452_-	183	48.0071	280	312.777	183	48.5599	126	264.489	183	51.3415	130	403.632	183	51.8361	191	249.601	183	53.2022	257	265.835	183	54.7798	231	254.316	183	48.9146	77	148.195	183	53.8975	50	77.4271	183	54.8276	59	109.904
k141_5329_156559_156903_-	342	152.156	152	53.5719	342	161.693	144	90.7793	342	167.798	103	97.8501	342	170.913	199	78.872	342	168.744	317	103.381	342	166.368	253	91.7135	342	157.932	116	69.1463	342	170.319	74	36.2627	342	172.182	63	37.3694
k141_5329_156941_158982_-	2034	1113.03	93	4.48083	2034	1071.99	80	7.60705	2034	1077.59	53	7.84032	2034	1219.98	65	3.60917	2034	1187.25	104	4.82057	2034	1196.74	85	4.28353	2034	1203.09	226	17.6845	2034	1305.93	192	12.2708	2034	1280.05	123	9.81392
k141_5329_15897_16979_-	1080	436.366	46	5.65313	1080	418.686	74	18.016	1080	408.431	35	13.6603	1080	450.439	59	8.87283	1080	429.414	129	16.5319	1080	443.908	108	14.6728	1080	454.634	105	21.7425	1080	457.31	122	22.2659	1080	461.859	102	22.5555
k141_5329_158992_159930_-	936	420.672	9	1.14731	936	406.846	4	1.00218	936	412.899	6	2.31642	936	468.406	20	2.89236	936	454.446	40	4.8438	936	462.384	18	2.34776	936	481.764	33	6.44854	936	506.48	30	4.94368	936	504.516	43	8.70474
k141_5329_160016_161147_-	1125	780.791	113	7.76114	1125	744.852	117	16.0115	1125	724.854	57	12.5353	1125	797.108	70	5.94876	1125	778.62	173	12.2273	1125	788.691	131	10.0172	1125	798.613	799	94.1872	1125	792.339	498	52.4577	1125	807.572	304	38.4463
k141_5329_161222_163054_-	1830	932.847	53	3.04682	1830	881.482	107	12.3733	1830	870.324	43	7.87586	1830	969.215	113	7.89776	1830	947.578	195	11.3247	1830	953.778	132	8.3466	1830	977.322	485	46.7181	1830	975.752	349	29.8523	1830	975.632	273	28.5785
k141_5329_163077_163676_-	597	381.927	13	1.82535	597	393.354	15	3.88708	597	197.905	14	11.2767	597	218.349	16	4.96381	597	209.458	27	7.09374	597	209.101	20	5.76841	597	215.619	106	46.2808	597	216.739	127	48.9056	597	223.723	135	61.629
k141_5329_163682_164787_-	1098	392.025	32	4.37742	1098	370.198	67	18.4483	1098	382.939	35	14.5696	1098	425.713	97	15.4348	1098	403.832	158	21.531	1098	414.671	106	15.4165	1098	422.044	495	110.415	1098	436.188	520	99.4996	1098	440.798	378	87.5819
k141_5329_164899_166035_-	1134	647.775	20	1.65572	1134	622.765	24	3.92828	1134	614.117	22	5.7106	1134	687.064	8	0.788749	1134	665.705	25	2.06665	1134	679.87	28	2.48379	1134	707.838	47	6.25095	1134	718.496	15	1.74244	1134	768.078	18	2.39348
k141_5329_166082_167924_-	1836	1046.6	134	6.86602	1836	996.887	118	12.0657	1836	995.209	77	12.3335	1836	1081.02	42	2.63184	1836	1060.98	96	4.97935	1836	1074.9	105	5.89119	1836	1101.22	77	6.5826	1836	1087.1	68	5.22072	1836	1105.13	97	8.96437
k141_5329_168333_170045_-	1704	1021.1	189	9.926	1704	963.579	161	17.0315	1704	941.822	104	17.6025	1704	1056.99	274	17.56	1704	1034.67	392	20.8494	1704	1048.69	363	20.8757	1704	1065.74	527	46.5522	1704	1099.49	588	44.6354	1704	1097	469	43.6645
k141_5329_16993_20526_-	3525	1619.34	63	2.08633	3525	1516.52	52	3.49518	3525	1520.53	43	4.50801	3525	1779.5	61	2.32208	3525	1701.76	83	2.68403	3525	1705.41	105	3.71316	3525	1714.83	77	4.22718	3525	1751.25	74	3.52675	3525	1757.85	60	3.48604
k141_5329_170134_171108_-	972	586.569	1	0.0914246	972	589.926	1	0.17279	972	613.718	1	0.259741	972	675.207	5	0.501625	972	658.239	7	0.585225	972	663.777	3	0.272573	972	684.054	11	1.51385	972	702.264	13	1.54502	972	714.693	9	1.28613
k141_5329_171329_171604_+	273	103.129	6	3.12	273	108.661	3	2.81425	273	112.982	3	4.23275	273	115.609	7	4.10157	273	115.148	8	3.82334	273	112.919	7	3.73864	273	106.117	7	6.21004	273	115.34	4	2.89448	273	116.482	12	10.5217
k141_5329_171634_175226_-	3582	2083.76	83	2.13605	3582	1964.94	86	4.46134	3582	1997.49	60	4.78824	3582	2337.02	169	4.89859	3582	2223.26	278	6.88119	3582	2231.83	235	6.35025	3582	2204.12	411	17.5545	3582	2217.83	367	13.8111	3582	2280.75	335	15.0013
k141_5329_175302_176558_+	1254	488.766	27	2.96241	1254	457.272	16	3.56665	1254	461.425	11	3.80016	1254	520.857	54	7.02297	1254	498.689	65	7.17285	1254	507.79	51	6.05716	1254	518.998	60	10.8835	1254	530.813	78	12.2643	1254	530.015	83	15.9938
k141_5329_176602_178125_-	1515	761.047	97	6.83506	1515	746.166	100	13.6609	1515	765.207	59	12.2909	1515	833.936	104	8.44785	1515	803.822	162	11.0908	1515	807.801	107	7.98845	1515	805.856	324	37.8503	1515	812.164	307	31.549	1515	832.426	313	38.4027
k141_5329_178159_178436_-	270	101.092	1	0.530473	270	106.487	1	0.957236	270	110.78	0	0	270	113.271	0	0	270	112.877	1	0.487533	270	110.685	0	0	270	103.972	1	0.905451	270	113.061	2	1.47642	270	114.253	2	1.78783
k141_5329_178653_182098_-	3438	2072	512	13.2514	3438	1953.59	616	32.1412	3438	1919.52	412	34.2149	3438	2166.46	253	7.91071	3438	2106.12	419	10.9481	3438	2133.24	334	9.44257	3438	2145.56	394	17.2877	3438	2185.91	298	11.3783	3438	2176.69	158	7.41351
k141_5329_179_3578_-	3390	2056.15	1223	31.8972	3390	1945.51	1820	95.357	3390	1934.99	1404	115.664	3390	2154.3	563	17.703	3390	2110.11	1148	29.9395	3390	2106.57	918	26.2815	3390	2144.1	1688	74.1155	3390	2185.24	1280	48.888	3390	2193.74	993	46.2303
k141_5329_182361_185959_-	3579	2370.74	119	2.69182	3579	2270.24	99	4.44508	3579	2224.7	83	5.94725	3579	2439.33	172	4.77643	3579	2386.34	275	6.34176	3579	2405.55	234	5.86656	3579	2410.37	349	13.6308	3579	2455.3	254	8.63416	3579	2454.36	183	7.6151
k141_5329_186007_187404_-	1395	1178.21	0	0	1395	781.169	3	0.391464	1395	795.303	2	0.400874	1395	887.493	2	0.152655	1395	846.703	7	0.454962	1395	856.917	5	0.351896	1395	876.73	15	1.61067	1395	880.94	5	0.473713	1395	893.169	3	0.343044
k141_5329_187464_187995_+	528	315.303	1	0.17008	528	327.113	0	0	528	336.957	0	0	528	340.761	2	0.397581	528	334.703	6	0.986508	528	333.369	6	1.08545	528	323.2	1	0.29128	528	341.287	1	0.244552	528	344.702	4	1.18516
k141_5329_188134_188337_-	201	57.8909	1	0.926343	201	59.5003	0	0	201	62.4348	0	0	201	63.8054	8	8.49334	201	64.6422	5	4.2566	201	65.4919	7	6.44605	201	59.3176	12	19.0449	201	65.0608	11	14.1112	201	65.8236	15	23.2741
k141_5329_188340_188871_-	525	312.451	1	0.171633	525	324.278	3	0.943017	525	334.041	0	0	525	337.88	9	1.80437	525	331.854	15	2.48744	525	330.42	9	1.64271	525	320.33	4	1.17556	525	338.338	15	3.70026	525	341.817	13	3.88429
k141_5329_20656_21480_-	822	351.33	146	22.2854	822	337.221	98	29.6229	822	342.181	130	60.5617	822	407.495	217	36.0731	822	382.974	198	28.4514	822	385.753	197	30.7992	822	394.33	17	4.05854	822	422.84	24	4.73725	822	429.807	33	7.84158
k141_5329_21631_22863_-	1230	570.794	1	0.0939512	1230	1023.96	0	0	1230	1035.65	0	0	1230	598.282	2	0.226449	1230	579.46	3	0.284909	1230	589.492	2	0.204614	1230	602.312	4	0.625201	1230	600.046	3	0.417281	1230	606.332	11	1.85287
k141_5329_23037_23112_+	72	9.29333	0	0	72	8.93846	0	0	72	10.0098	0	0	72	7.43262	0	0	72	9.54373	0	0	72	8.62115	0	0	72	7.58228	0	0	72	7.53774	0	0	72	8.27634	1	12.3403
k141_5329_23126_24817_-	1689	566.595	20	1.89295	1689	547.113	23	4.28515	1689	551.217	6	1.73516	1689	586.934	24	2.76992	1689	570.505	53	5.1124	1689	592.23	53	5.3972	1689	620.309	63	9.56124	1689	616.166	42	5.68909	1689	615.601	60	9.95438
k141_5329_24865_25674_-	807	328.342	5	0.816631	807	307.558	6	1.98856	807	326.073	5	2.44436	807	353.466	6	1.14987	807	333.735	16	2.63832	807	334.059	16	2.88855	807	342.455	20	5.49804	807	358.051	12	2.79723	807	367.663	14	3.88903
k141_5329_25807_26676_-	867	383.032	75	10.5005	867	363.699	87	24.3833	867	347.838	45	20.6227	867	371.236	70	12.773	867	365.791	174	26.1773	867	380.23	147	23.316	867	367.15	101	25.8976	867	373.142	85	19.0124	867	375.858	111	30.1621
k141_5329_26680_29500_-	2811	1361.13	73	2.8761	2811	1277.94	75	5.98229	2811	1266.74	49	6.16622	2811	1357.72	76	3.79185	2811	1332.14	137	5.65952	2811	1371.02	176	7.74196	2811	1430.1	95	6.25374	2811	1396.71	72	4.30248	2811	1424.15	61	4.37457
k141_5329_29542_29784_-	240	81.3119	9	5.93568	240	85.5734	10	11.9118	240	88.945	11	19.7143	240	90.5453	9	6.73321	240	91.0515	21	12.6923	240	90.0749	22	14.73	240	83.4151	10	11.2859	240	91.1406	5	4.57878	240	92.0515	6	6.65706
k141_5329_29802_30284_-	480	270.01	20	3.97221	480	282.195	28	10.114	480	290.969	9	4.93067	480	294.696	17	3.90769	480	289.639	43	8.16996	480	287.761	36	7.54491	480	278.115	24	8.12396	480	295.298	22	6.21804	480	298.263	13	4.4515
k141_5329_30289_30360_+	69	9.0061	0	0	69	9.05556	0	0	69	9.3038	0	0	69	6.50739	0	0	69	8.64878	0	0	69	7.21507	0	0	69	6.34053	0	0	69	6.59703	0	0	69	7.49178	0	0
k141_5329_30409_30807_-	396	195.931	324	88.6797	396	206.911	240	118.234	396	214.447	168	124.882	396	217.198	203	63.312	396	213.675	320	82.4145	396	211.742	322	91.7131	396	203.081	195	90.3956	396	217.399	289	110.951	396	219.548	307	142.814
k141_5329_30881_32149_-	1260	574.44	6	0.56013	1260	543.184	8	1.50127	1260	556.55	2	0.572843	1260	613.664	18	1.98695	1260	593.821	43	3.98494	1260	594.139	39	3.95877	1260	604.11	83	12.9343	1260	605.058	39	5.37972	1260	619.577	22	3.62652
k141_5329_32166_34387_-	2211	972.858	3	0.165369	2211	921.126	5	0.553308	2211	919.481	2	0.346735	2211	1077.95	4	0.251365	2211	1029.43	20	1.06915	2211	1028.81	26	1.52413	2211	1012.77	14	1.30136	2211	1033.01	13	1.05034	2211	1036.46	18	1.7737
k141_5329_34403_36127_-	1716	720.562	4	0.297694	1716	692.871	1	0.147117	1716	696.053	2	0.458034	1716	749.263	5	0.452045	1716	733.424	15	1.1255	1716	744.311	14	1.13438	1716	768.517	16	1.95996	1716	751.59	17	1.88781	1716	758.451	9	1.21193
k141_5329_3581_3790_-	207	61.2797	4	3.50046	207	63.3771	7	11.2585	207	66.3567	8	19.2183	207	67.8516	7	6.9885	207	68.5565	5	4.01356	207	68.9866	6	5.24529	207	62.6822	18	27.034	207	68.9592	4	4.84127	207	69.5972	10	14.6747
k141_5329_36248_36574_-	324	138.872	39	15.0602	324	147.086	18	12.4743	324	152.729	16	16.6997	324	155.976	24	10.4232	324	154.338	57	20.324	324	151.935	58	23.0225	324	143.526	4	2.62368	324	155.268	3	1.61262	324	156.961	8	5.20548
k141_5329_36613_37170_-	555	341.213	73	11.473	555	352.857	52	15.0218	555	195.853	36	29.3011	555	202.374	35	11.7154	555	200.19	112	30.7882	555	202.321	93	27.7221	555	209.936	81	36.3229	555	212.643	73	28.6525	555	221.493	69	31.8164
k141_5329_37183_37617_-	432	226.84	54	12.766	432	238.781	49	20.9176	432	246.609	28	18.0992	432	249.96	90	24.3903	432	245.715	141	31.5788	432	243.642	115	28.4662	432	234.59	202	81.0633	432	191.472	253	110.283	432	189.083	158	85.343
k141_5329_37667_40486_-	2808	1233.65	18	0.782459	2808	1153.11	10	0.883981	2808	1134.91	8	1.12367	2808	1279.52	89	4.71182	2808	1258.88	110	4.80859	2808	1311.46	96	4.4147	2808	1330.78	73	5.16413	2808	1355.53	75	4.61789	2808	1394.66	77	5.63876
k141_5329_4015_5415_-	1398	670.023	193	15.4472	1398	645.257	246	38.8614	1398	672.26	195	46.2389	1398	767.152	611	53.9518	1398	733.523	1723	129.265	1398	737.861	1548	126.526	1398	747.89	3522	443.336	1398	755.878	1810	199.856	1398	785.648	1261	163.927
k141_5329_40506_40970_-	462	253.545	0	0	462	265.81	0	0	462	274.143	0	0	462	277.563	0	0	462	273.043	0	0	462	270.913	2	0.445229	462	261.726	0	0	462	278.182	0	0	462	281.112	0	0
k141_5329_40996_41697_-	699	259.371	3	0.620271	699	250.471	1	0.406965	699	248.219	3	1.92662	699	264.133	21	5.38571	699	256.386	63	13.5224	699	259.845	40	9.28385	699	273.646	10	3.44027	699	272.978	19	5.80922	699	280.894	21	7.63553
k141_5329_41725_42120_-	393	193.373	3	0.831969	393	204.397	4	1.9948	393	211.77	1	0.752741	393	214.568	8	2.52564	393	211.117	22	5.73466	393	209.173	8	2.30657	393	200.473	12	5.63516	393	214.612	4	1.5556	393	216.847	6	2.82592
k141_5329_42152_43306_-	1152	401.289	2	0.267273	1152	377.208	3	0.810692	1152	384.701	5	2.07184	1152	455.841	16	2.37768	1152	431.083	37	4.72334	1152	430.567	22	3.08152	1152	434.384	14	3.03414	1152	447.993	21	3.91237	1152	449.901	6	1.36206
k141_5329_43323_44372_-	1047	507.347	2	0.211401	1047	485.033	10	2.10157	1047	488.752	6	1.95692	1047	560.859	38	4.58961	1047	542.678	68	6.89565	1047	547.712	73	8.0381	1047	550.392	10	1.71045	1047	616.122	5	0.677321	1047	599.464	12	2.04447
k141_5329_44383_45651_-	1266	665.773	4	0.322193	1266	630.666	5	0.808139	1266	629.472	8	2.02593	1266	690.593	50	4.90449	1266	668.687	68	5.59622	1266	680.1	49	4.34517	1266	689.48	11	1.50194	1266	691.177	14	1.69056	1266	705.225	22	3.18608
k141_5329_45868_46482_+	612	396.692	6	0.811109	612	407.872	4	0.999657	612	418.868	2	0.761137	612	423.424	13	2.07976	612	416.149	24	3.17373	612	414.759	24	3.48978	612	404.169	40	9.31706	612	196.376	24	10.2003	612	196.468	43	22.3531
k141_5329_46531_47229_-	696	236.54	3	0.680139	696	225.014	2	0.906016	696	237.441	2	1.34272	696	271.627	2	0.498772	696	255.795	9	1.93624	696	255.754	14	3.30133	696	252.062	20	7.46971	696	251.736	12	3.97858	696	262.44	23	8.95077
k141_5329_47294_48952_-	1656	771.642	5	0.347485	1656	731.888	10	1.39274	1656	729.935	2	0.436773	1656	861.241	5	0.39327	1656	822.149	20	1.33871	1656	830.548	30	2.17841	1656	843.666	22	2.4549	1656	859.045	16	1.55452	1656	858.734	20	2.37867
k141_5329_49014_52636_-	3612	1887.4	342	9.71729	3612	1801.61	352	19.9158	3612	1776.92	203	18.2112	3612	1968.67	228	7.84526	3612	1916.27	451	12.9518	3612	1954.86	476	14.685	3612	1991.26	639	30.2103	3612	1981.33	452	19.0402	3612	2013.26	335	16.9945
k141_5329_52735_53220_-	483	272.77	15	2.94901	483	284.944	9	3.21958	483	293.762	9	4.8838	483	198.884	16	5.44962	483	195.101	19	5.35924	483	200.17	15	4.51935	483	280.887	43	14.4118	483	197.395	28	11.8389	483	200.057	28	14.2944
k141_5329_53251_53592_-	339	149.896	2	0.715519	339	159.324	1	0.639786	339	165.286	1	0.964439	339	168.298	8	3.22	339	166.359	7	2.31558	339	163.932	8	2.94314	339	155.556	9	5.44674	339	167.878	12	5.96594	339	169.625	18	10.8379
k141_5329_53779_55978_-	2190	1127.96	54	2.56733	2190	1084.17	93	8.7438	2190	1066.38	68	10.165	2190	1178.8	122	7.01079	2190	1152.66	413	19.7178	2190	1167.94	452	23.34	2190	1199.92	966	75.7891	2190	1207.67	536	37.0433	2190	1219.87	509	42.6154
k141_5329_5434_6003_-	567	352.806	60	9.12004	567	364.279	35	9.79376	567	374.795	23	9.78236	567	379.024	201	35.9232	567	372.282	446	65.9282	567	370.796	336	54.6497	567	360.442	651	170.031	567	194.94	336	143.857	567	194.182	287	150.951
k141_5329_56044_56698_-	648	432.226	30	3.72213	648	443.092	26	5.98129	648	454.409	16	5.61285	648	458.874	69	10.1859	648	451.591	174	21.2038	648	450.288	156	20.8938	648	439.521	189	40.4821	648	459.353	155	28.1629	648	463.283	171	37.6975
k141_5329_56733_59837_-	3096	1535.44	176	6.14699	3096	1452.87	282	19.785	3096	1409.12	144	16.2901	3096	1560.15	374	16.2387	3096	1504.17	586	21.4392	3096	1556.83	559	21.6547	3096	1596.64	489	28.8325	3096	1579.88	483	25.5162	3096	1581.76	402	25.9566
k141_5329_59851_60117_-	264	97.0303	6	3.31609	264	102.237	16	15.9525	264	106.329	10	14.9919	264	108.523	16	9.98724	264	108.433	49	24.868	264	106.423	40	22.6677	264	99.8504	10	9.42826	264	108.532	6	4.61407	264	109.731	5	4.65377
k141_5329_60194_62849_-	2649	1335.32	152	6.10438	2649	1268.8	347	27.8773	2649	1243.22	195	25.0032	2649	1355	256	12.7981	2649	1330.03	616	25.4876	2649	1361.51	487	21.572	2649	1376.31	516	35.2951	2649	1379.5	370	22.3857	2649	1376.96	391	29.0014
k141_5329_6054_6789_-	729	293.457	85	15.533	729	271.236	29	10.8985	729	274.689	14	8.1245	729	345.595	244	47.8265	729	322.948	422	71.9099	729	325.33	324	60.0626	729	340.043	473	130.951	729	351.697	403	95.6374	729	351.17	343	99.7561
k141_5329_62965_64155_-	1188	442.971	172	20.8226	1188	412.293	190	46.9746	1188	411.868	94	36.3815	1188	460.964	350	51.4335	1188	445.751	643	79.383	1188	452.905	634	84.4239	1188	468.769	590	118.488	1188	468.299	674	120.124	1188	470.472	480	104.201
k141_5329_64196_64372_-	174	43.0206	31	38.6426	174	43.0502	59	139.699	174	45.7791	20	69.6423	174	46.1043	83	121.95	174	47.5364	132	152.811	174	49.8138	140	169.497	174	43.9907	129	276.064	174	48.5036	132	227.139	174	49.315	105	217.457
k141_5329_64463_65024_-	555	341.213	0	0	555	352.857	2	0.57776	555	363.166	2	0.87788	555	367.248	4	0.737812	555	360.605	9	1.37347	555	359.346	7	1.17481	555	349.025	7	1.88809	555	367.655	10	2.27013	555	371.297	16	4.40109
k141_5329_65074_66675_-	1593	808.19	177	11.7447	1593	785.385	223	28.9426	1593	755.491	129	27.2189	1593	808.199	233	19.5292	1593	787.9	615	42.9549	1593	815.096	655	48.4636	1593	842.779	626	69.9266	1593	825.392	521	52.6828	1593	830.109	403	49.583
k141_5329_66694_67122_-	426	221.462	55	13.3182	426	233.339	94	41.0636	426	241.147	53	35.0351	426	203.842	147	48.8506	426	198.172	237	65.8134	426	198.671	206	62.5341	426	229.224	223	91.5855	426	195.441	372	158.862	426	200.224	298	152.007
k141_5329_67290_67922_-	630	414.394	0	0	630	425.441	1	0.239594	630	198.424	1	0.803372	630	220.557	3	0.921397	630	209.1	7	1.84226	630	215.392	6	1.67999	630	220.494	8	3.41567	630	225.863	6	2.21716	630	229.039	6	2.6755
k141_5329_68180_69463_+	1281	1064.21	0	0	1281	405.606	3	0.753933	1281	1086.65	0	0	1281	475.293	2	0.285045	1281	447.354	6	0.738089	1281	457.366	7	0.923034	1281	447.616	8	1.68254	1281	452.629	6	1.10637	1281	464.094	9	1.98061
k141_5329_6831_9041_-	2202	986.711	11	0.597839	2202	936.066	3	0.326686	2202	917.562	3	0.52119	2202	999.538	16	1.08434	2202	985.2	35	1.95502	2202	1008.64	20	1.19585	2202	1020.94	34	3.13517	2202	1019.5	52	4.25705	2202	1018.33	43	4.31264
k141_5329_69608_70141_-	531	318.154	9	1.51701	531	329.914	6	1.85381	531	339.889	7	3.28301	531	343.641	12	2.3655	531	337.55	37	6.03214	531	336.167	33	5.92028	531	326.079	45	12.9918	531	344.209	47	11.3964	531	347.668	21	6.16904
k141_5329_70401_71462_-	1059	474.723	2	0.225929	1059	458.757	4	0.888778	1059	464.861	3	1.02875	1059	510.872	3	0.397791	1059	490.638	7	0.785137	1059	500.417	5	0.602589	1059	499.455	7	1.31942	1059	501.733	13	2.16253	1059	513.586	12	2.38633
k141_5329_71632_72588_-	954	416.275	688	88.6318	954	390.615	804	209.808	954	392.201	491	199.564	954	436.949	694	107.591	954	429.272	926	118.71	954	430.119	918	128.717	954	422.921	809	180.082	954	442.663	660	124.441	954	436.235	450	105.355
k141_5329_72770_75442_-	2661	1483.05	81	2.92894	2661	1409.87	173	12.5079	2661	1394	87	9.94874	2661	1542.99	140	6.14624	2661	1495.31	266	9.78944	2661	1524.48	211	8.34725	2661	1534.07	287	17.6124	2661	1542.78	178	9.62955	2661	1551.48	115	7.57034
k141_5329_75510_76898_-	1386	742.977	223	16.0958	1386	716.233	374	53.2271	1386	717.955	237	52.6213	1386	820.839	196	16.175	1386	793.111	362	25.1179	1386	800.915	396	29.8189	1386	788.283	134	16.0031	1386	795.853	202	21.1841	1386	816.974	156	19.502
k141_5329_76993_78387_-	1392	840.173	20	1.27657	1392	813.719	18	2.25483	1392	797.069	13	2.59991	1392	861.857	31	2.43653	1392	850.423	52	3.36494	1392	862.269	44	3.07746	1392	895.066	41	4.31231	1392	876.769	34	3.23657	1392	903.339	33	3.73101
k141_5329_78470_79534_-	1062	383.073	109	15.259	1062	372.105	116	31.7766	1062	380.777	99	41.4452	1062	436.715	33	5.11872	1062	417.354	65	8.57072	1062	419.368	60	8.62858	1062	419.066	180	40.4363	1062	428.728	103	20.0515	1062	435.015	63	14.791
k141_5329_79600_83146_-	3540	2293.04	1092	25.5384	3540	2183.45	1264	59.0092	3540	2121.64	947	71.1522	3540	2409.62	331	9.3052	3540	2331.2	698	16.4772	3540	2342.32	599	15.4228	3540	2325.64	1360	55.0527	3540	2394.57	747	26.0367	3540	2413.78	604	25.5566
k141_5329_83170_83535_-	363	168.69	52	16.5309	363	178.915	108	61.5307	363	185.491	94	80.7822	363	188.749	37	13.2789	363	185.591	81	24.018	363	183.683	54	17.73	363	175.137	119	63.9661	363	188.171	96	42.5804	363	190.474	85	45.577
k141_5329_83548_85273_-	1719	940.524	169	9.63604	1719	895.251	339	38.5985	1719	900.002	196	34.7155	1719	999.358	55	3.7281	1719	971.612	79	4.47448	1719	983.339	71	4.3545	1719	985.616	109	10.4112	1719	984.331	45	3.8156	1719	995.784	31	3.1795
k141_5329_85368_86417_-	1047	429.757	263	32.8182	1047	409.287	234	58.2778	1047	410.614	138	53.5742	1047	448.185	88	13.3006	1047	435.503	78	9.85625	1047	444.093	54	7.33336	1047	452.565	86	17.8895	1047	459.124	92	16.7244	1047	457.32	41	9.15643
k141_5329_86534_87396_-	855	359.175	50	7.46527	855	332.707	31	9.49763	855	333.751	27	12.8959	855	390.461	17	2.94929	855	375.563	54	7.91261	855	383.943	56	8.79639	855	408.142	22	5.07449	855	448.777	16	2.97564	855	442.401	14	3.23203
k141_5329_87413_87868_-	453	245.5	21	4.58721	453	257.761	15	5.93184	453	265.844	7	4.1974	453	269.145	9	2.26518	453	264.697	18	3.74225	453	262.841	23	5.27738	453	253.556	19	7.05443	453	269.815	23	7.11466	453	272.615	20	7.49277
k141_5329_87910_88176_-	264	97.0303	0	0	264	102.237	0	0	264	106.329	0	0	264	108.523	0	0	264	108.433	4	2.03004	264	106.423	3	1.70008	264	99.8504	3	2.82848	264	108.532	2	1.53802	264	109.731	0	0
k141_5329_88276_89058_-	780	282.345	2	0.379868	780	283.907	1	0.359037	780	290.94	1	0.547907	780	354.609	6	1.14616	780	330.923	18	2.99333	780	325.928	8	1.48031	780	316.288	3	0.892934	780	326.983	2	0.510501	780	338.917	6	1.80809
k141_5329_89214_89927_-	711	338.842	25	3.95663	711	318.051	22	7.05084	711	299.12	18	9.59261	711	360.165	42	7.89939	711	349.949	60	9.43529	711	358.021	59	9.93863	711	360.21	13	3.39758	711	375.85	9	1.99857	711	369.236	13	3.59585
k141_5329_89941_90837_-	894	284.568	10	1.8845	894	268.365	14	5.31762	894	277.193	14	8.05112	894	336.334	23	4.63236	894	313.687	35	6.14016	894	310.316	31	6.02476	894	298.833	8	2.52025	894	316.009	4	1.05646	894	318.535	5	1.60315
k141_5329_9070_10366_-	1290	404.858	4	0.529833	1290	383.517	3	0.797357	1290	392.945	3	1.21702	1290	441.981	6	0.919589	1290	424.489	11	1.42605	1290	433.605	3	0.417263	1290	442.32	9	1.91553	1290	448.775	8	1.48783	1290	452.193	8	1.80688
k141_5329_91060_92179_-	1113	507.136	482	50.9688	1113	524.382	681	132.378	1113	522.856	393	119.818	1113	582.127	759	88.3222	1113	566.236	1196	116.236	1113	562.983	1050	112.48	1113	568.26	690	114.31	1113	581.729	645	92.5403	1113	587.783	400	69.5033
k141_5329_92260_92606_-	339	149.896	21	7.51295	339	159.324	33	21.1129	339	165.286	14	13.5021	339	168.298	26	10.465	339	166.359	84	27.7869	339	163.932	52	19.1304	339	155.556	28	16.9454	339	167.878	23	11.4347	339	169.625	15	9.0316
